datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,detail_eng,detail
2011/1/14 13:00,1,0,1,1,9.02,9.85,37,26.0027,4,73,77,P1,42
2011/1/14 14:00,1,0,1,1,9.02,10.605,41,19.0012,5,59,64,P1,42
2011/1/14 15:00,1,0,1,1,9.84,12.12,38,11.0014,9,59,68,P1,42
2011/1/14 16:00,1,0,1,1,9.02,12.12,41,7.0015,3,87,90,P1,42
2011/1/14 17:00,1,0,1,1,9.02,11.365,41,11.0014,4,155,159,Q1,43
2011/1/14 18:00,1,0,1,1,8.2,12.88,47,0,5,134,139,Q1,43
2011/1/14 19:00,1,0,1,1,6.56,9.85,59,6.0032,3,89,92,Q1,43
2011/1/14 20:00,1,0,1,1,7.38,12.12,59,0,0,68,68,R1,44
2011/1/14 21:00,1,0,1,1,6.56,11.365,69,0,4,48,52,R1,44
2011/1/14 22:00,1,0,1,2,6.56,11.365,69,0,2,34,36,S1,45
2011/1/14 23:00,1,0,1,2,7.38,12.12,55,0,1,26,27,S1,45
2011/1/15 00:00,1,0,0,1,7.38,12.12,55,0,3,25,28,T1,46
2011/1/15 01:00,1,0,0,2,6.56,9.85,59,6.0032,2,18,20,T1,46
2011/1/15 02:00,1,0,0,2,6.56,9.85,59,6.0032,0,12,12,T1,46
2011/1/15 03:00,1,0,0,2,6.56,11.365,59,0,1,7,8,U1,47
2011/1/15 04:00,1,0,0,2,6.56,11.365,59,0,0,5,5,U1,47
2011/1/15 05:00,1,0,0,1,6.56,11.365,59,0,0,1,1,U1,47
2011/1/15 06:00,1,0,0,1,5.74,8.335,63,7.0015,1,2,3,U1,47
2011/1/15 07:00,1,0,0,1,5.74,10.605,63,0,1,9,10,V1,48
2011/1/15 08:00,1,0,0,1,5.74,7.575,63,8.9981,1,22,23,W1,49
2011/1/15 09:00,1,0,0,1,6.56,9.09,64,8.9981,2,31,33,X1,50
2011/1/15 10:00,1,0,0,1,7.38,9.85,59,11.0014,2,57,59,X1,50
2011/1/15 11:00,1,0,0,1,8.2,9.85,55,15.0013,18,54,72,X1,50
2011/1/15 12:00,1,0,0,1,9.84,11.365,48,15.0013,15,74,89,Y1,51
2011/1/15 13:00,1,0,0,1,11.48,12.88,38,19.9995,21,80,101,Y1,51
2011/1/15 14:00,1,0,0,1,12.3,14.395,39,19.0012,26,92,118,Y1,51
2011/1/15 15:00,1,0,0,2,13.12,15.91,36,12.998,21,108,129,Y1,51
2011/1/15 16:00,1,0,0,2,13.94,16.665,34,12.998,33,95,128,Y1,51
2011/1/15 17:00,1,0,0,2,13.12,15.15,36,19.0012,29,54,83,Y1,51
2011/1/15 18:00,1,0,0,2,12.3,14.395,45,16.9979,15,69,84,Z1,52
2011/1/15 19:00,1,0,0,2,13.12,15.15,39,16.9979,14,60,74,Z1,52
2011/1/15 20:00,1,0,0,2,13.12,15.15,39,16.9979,6,35,41,Z1,52
2011/1/15 21:00,1,0,0,2,13.12,15.15,39,15.0013,6,51,57,Z1,52
2011/1/15 22:00,1,0,0,2,12.3,15.91,42,7.0015,0,26,26,Z1,52
2011/1/15 23:00,1,0,0,1,12.3,14.395,45,19.0012,5,39,44,Z1,52
2011/1/16 00:00,1,0,0,1,10.66,15.15,56,0,6,33,39,Z1,52
2011/1/16 01:00,1,0,0,1,10.66,13.635,56,8.9981,4,19,23,A2,53
2011/1/16 02:00,1,0,0,1,10.66,14.395,56,6.0032,3,13,16,A2,53
2011/1/16 03:00,1,0,0,1,9.02,13.635,69,0,9,6,15,B2,54
2011/1/16 04:00,1,0,0,1,10.66,12.88,56,11.0014,0,1,1,B2,54
2011/1/16 05:00,1,0,0,2,10.66,12.88,56,11.0014,1,1,2,B2,54
2011/1/16 06:00,1,0,0,2,10.66,12.88,56,11.0014,0,1,1,B2,54
2011/1/16 07:00,1,0,0,2,9.84,10.605,56,19.9995,0,3,3,C2,55
2011/1/16 08:00,1,0,0,1,9.02,10.605,55,19.0012,0,18,18,C2,55
2011/1/16 09:00,1,0,0,1,9.02,10.605,51,16.9979,3,29,32,D2,56
2011/1/16 10:00,1,0,0,1,9.02,10.605,51,19.0012,8,71,79,E2,57
2011/1/16 11:00,1,0,0,1,9.84,11.365,44,16.9979,23,70,93,F2,58
2011/1/16 12:00,1,0,0,1,9.84,10.605,41,19.0012,29,75,104,F2,58
2011/1/16 13:00,1,0,0,1,10.66,11.365,35,19.9995,23,95,118,F2,58
2011/1/16 14:00,1,0,0,1,11.48,13.635,36,16.9979,22,69,91,F2,58
2011/1/16 15:00,1,0,0,1,10.66,12.12,38,16.9979,35,78,113,F2,58
2011/1/16 16:00,1,0,0,1,9.84,11.365,38,15.0013,22,77,99,F2,58
2011/1/16 17:00,1,0,0,1,9.02,10.605,37,16.9979,23,82,105,F2,58
2011/1/16 18:00,1,0,0,1,8.2,10.605,40,11.0014,11,56,67,E2,57
2011/1/16 19:00,1,0,0,1,7.38,9.85,47,8.9981,14,47,61,G2,59
2011/1/16 20:00,1,0,0,1,7.38,9.85,47,11.0014,7,50,57,G2,59
2011/1/16 21:00,1,0,0,1,7.38,9.85,51,11.0014,6,22,28,G2,59
2011/1/16 22:00,1,0,0,2,8.2,10.605,49,8.9981,2,19,21,H2,60
2011/1/16 23:00,1,0,0,2,8.2,11.365,40,7.0015,0,18,18,H2,60
2011/1/17 00:00,1,1,0,2,8.2,9.85,47,15.0013,1,16,17,H2,60
2011/1/17 01:00,1,1,0,2,8.2,9.85,44,12.998,1,15,16,A,1
2011/1/17 02:00,1,1,0,2,7.38,8.335,43,16.9979,0,8,8,A,1
2011/1/17 03:00,1,1,0,2,7.38,9.09,43,12.998,0,2,2,A,1
2011/1/17 04:00,1,1,0,2,7.38,9.85,43,8.9981,1,2,3,A,1
2011/1/17 05:00,1,1,0,2,7.38,9.85,43,11.0014,0,1,1,A,1
2011/1/17 06:00,1,1,0,2,7.38,9.09,43,12.998,0,5,5,B,2
2011/1/17 07:00,1,1,0,2,6.56,9.09,50,8.9981,4,9,13,C,3
2011/1/17 08:00,1,1,0,2,6.56,7.575,47,15.0013,3,30,33,D,4
2011/1/17 09:00,1,1,0,2,6.56,7.575,47,15.0013,8,39,47,C,3
2011/1/17 10:00,1,1,0,2,6.56,7.575,50,16.9979,7,50,57,E,5
2011/1/17 11:00,1,1,0,2,6.56,7.575,55,12.998,9,55,64,E,5
2011/1/17 12:00,1,1,0,2,7.38,9.85,47,8.9981,10,70,80,F,6
2011/1/17 13:00,1,1,0,2,7.38,9.85,47,8.9981,13,80,93,F,6
2011/1/17 14:00,1,1,0,2,7.38,10.605,43,7.0015,12,74,86,F,6
2011/1/17 15:00,1,1,0,2,8.2,10.605,47,11.0014,21,72,93,F,6
2011/1/17 16:00,1,1,0,2,8.2,10.605,47,11.0014,6,76,82,F,6
2011/1/17 17:00,1,1,0,1,8.2,9.85,51,12.998,4,67,71,G,7
2011/1/17 18:00,1,1,0,2,7.38,8.335,55,16.9979,7,85,92,G,7
2011/1/17 19:00,1,1,0,3,7.38,9.09,59,12.998,2,58,60,G,7
2011/1/17 20:00,1,1,0,3,6.56,7.575,80,12.998,4,29,33,H,8
2011/1/17 21:00,1,1,0,3,6.56,7.575,80,12.998,3,24,27,H,8
2011/1/17 22:00,1,1,0,3,5.74,6.06,93,16.9979,0,13,13,H,8
2011/1/17 23:00,1,1,0,3,6.56,6.82,86,19.0012,1,3,4,I,9
2011/1/18 12:00,1,0,1,2,8.2,9.09,86,22.0028,0,3,3,O,15
2011/1/18 13:00,1,0,1,2,8.2,9.85,86,15.0013,0,22,22,O,15
2011/1/18 14:00,1,0,1,2,9.02,11.365,80,11.0014,2,26,28,O,15
2011/1/18 15:00,1,0,1,2,9.02,11.365,87,11.0014,3,32,35,O,15
2011/1/18 16:00,1,0,1,2,9.02,11.365,87,12.998,0,61,61,O,15
2011/1/18 17:00,1,0,1,2,9.02,11.365,82,12.998,1,124,125,P,16
2011/1/18 18:00,1,0,1,2,9.02,11.365,80,11.0014,1,132,133,P,16
2011/1/18 19:00,1,0,1,2,9.02,11.365,80,8.9981,1,98,99,P,16
2011/1/18 20:00,1,0,1,2,9.02,13.635,87,0,0,83,83,Q,17
2011/1/18 21:00,1,0,1,2,9.02,12.12,93,7.0015,0,41,41,Q,17
2011/1/18 22:00,1,0,1,2,9.02,12.88,93,6.0032,0,33,33,Q,17
2011/1/18 23:00,1,0,1,2,9.02,13.635,93,0,1,19,20,R,18
2011/1/19 00:00,1,0,1,2,9.02,13.635,93,0,0,3,3,R,18
2011/1/19 01:00,1,0,1,3,9.02,11.365,93,8.9981,1,6,7,S,19
2011/1/19 02:00,1,0,1,3,9.02,11.365,93,8.9981,0,3,3,S,19
2011/1/19 04:00,1,0,1,3,9.02,11.365,93,8.9981,1,1,2,S,19
2011/1/19 05:00,1,0,1,2,9.02,12.88,93,6.0032,0,7,7,S,19
2011/1/19 06:00,1,0,1,2,9.02,12.88,93,6.0032,0,32,32,T,20
2011/1/19 07:00,1,0,1,2,9.84,12.88,92,7.0015,1,89,90,U,21
2011/1/19 08:00,1,0,1,2,9.84,12.88,93,7.0015,1,196,197,V,22
2011/1/19 09:00,1,0,1,2,9.84,12.88,93,7.0015,2,107,109,U,21
2011/1/19 10:00,1,0,1,2,10.66,13.635,93,8.9981,1,46,47,W,23
2011/1/19 11:00,1,0,1,2,11.48,15.15,87,6.0032,5,47,52,W,23
2011/1/19 12:00,1,0,1,2,12.3,15.91,81,6.0032,5,65,70,X,24
2011/1/19 13:00,1,0,1,1,16.4,20.455,62,19.0012,11,67,78,X,24
2011/1/19 14:00,1,0,1,1,16.4,20.455,58,16.9979,7,68,75,X,24
2011/1/19 15:00,1,0,1,1,16.4,20.455,54,19.0012,4,78,82,X,24
2011/1/19 16:00,1,0,1,1,15.58,19.695,58,26.0027,10,94,104,X,24
2011/1/19 17:00,1,0,1,1,14.76,16.665,57,22.0028,7,190,197,Y,25
2011/1/19 18:00,1,0,1,1,13.94,15.91,61,19.0012,5,156,161,Y,25
2011/1/19 19:00,1,0,1,1,13.12,14.395,57,27.9993,4,108,112,Y,25
2011/1/19 20:00,1,0,1,1,13.12,15.15,49,19.9995,2,74,76,Z,26
2011/1/19 21:00,1,0,1,1,13.12,14.395,49,27.9993,4,55,59,Z,26
2011/1/19 22:00,1,0,1,1,12.3,15.15,52,11.0014,6,53,59,Z,26
2011/1/19 23:00,1,0,1,1,12.3,13.635,52,31.0009,1,27,28,A1,27
2011/2/1 00:00,1,0,1,2,6.56,9.09,64,7.0015,2,6,8,I,9
2011/2/1 01:00,1,0,1,2,6.56,9.09,69,7.0015,0,3,3,J,10
2011/2/1 02:00,1,0,1,2,6.56,11.365,69,0,0,2,2,J,10
2011/2/1 03:00,1,0,1,2,6.56,11.365,69,0,0,2,2,J,10
2011/2/1 05:00,1,0,1,3,5.74,10.605,93,0,0,3,3,J,10
2011/2/1 06:00,1,0,1,3,5.74,10.605,93,0,0,22,22,K,11
2011/2/1 07:00,1,0,1,3,6.56,11.365,93,0,0,52,52,L,12
2011/2/1 08:00,1,0,1,3,6.56,11.365,93,0,3,132,135,M,13
2011/2/1 09:00,1,0,1,2,6.56,11.365,93,0,2,114,116,L,12
2011/2/1 10:00,1,0,1,2,6.56,11.365,93,0,0,47,47,N,14
2011/2/1 11:00,1,0,1,2,7.38,12.12,86,0,2,49,51,N,14
2011/2/1 12:00,1,0,1,2,8.2,12.88,86,0,2,53,55,O,15
2011/2/1 13:00,1,0,1,2,8.2,12.88,86,0,3,49,52,O,15
2011/2/1 14:00,1,0,1,2,9.02,12.88,80,6.0032,5,49,54,O,15
2011/2/1 15:00,1,0,1,2,9.84,14.395,75,0,7,45,52,O,15
2011/2/1 16:00,1,0,1,2,9.84,12.12,75,8.9981,3,61,64,O,15
2011/2/1 17:00,1,0,1,2,9.84,14.395,75,0,4,172,176,P,16
2011/2/1 18:00,1,0,1,2,9.84,12.88,81,7.0015,3,165,168,P,16
2011/2/1 19:00,1,0,1,2,9.84,12.12,81,8.9981,3,105,108,P,16
2011/2/1 20:00,1,0,1,2,9.02,11.365,87,8.9981,5,69,74,Q,17
2011/2/1 21:00,1,0,1,2,9.02,11.365,87,8.9981,0,64,64,Q,17
2011/2/1 22:00,1,0,1,2,9.02,12.88,87,6.0032,2,34,36,Q,17
2011/2/1 23:00,1,0,1,3,8.2,9.85,93,12.998,1,15,16,R,18
2011/2/2 00:00,1,0,1,3,9.02,12.12,93,7.0015,0,2,2,R,18
2011/2/2 01:00,1,0,1,3,9.02,11.365,93,12.998,0,3,3,S,19
2011/2/2 02:00,1,0,1,3,9.02,11.365,93,8.9981,4,0,4,S,19
2011/2/2 03:00,1,0,1,3,9.02,11.365,93,8.9981,0,1,1,S,19
2011/2/2 04:00,1,0,1,3,9.02,10.605,93,19.0012,0,1,1,S,19
2011/2/2 05:00,1,0,1,3,9.02,12.12,93,7.0015,0,3,3,S,19
2011/2/2 06:00,1,0,1,3,9.02,12.12,93,7.0015,1,17,18,T,20
2011/2/2 07:00,1,0,1,3,9.02,10.605,93,15.0013,1,48,49,U,21
2011/2/2 08:00,1,0,1,3,9.02,10.605,93,15.0013,1,154,155,V,22
2011/2/2 09:00,1,0,1,2,9.84,12.88,93,6.0032,4,119,123,U,21
2011/2/2 10:00,1,0,1,2,9.02,13.635,100,0,2,59,61,W,23
2011/2/2 11:00,1,0,1,2,9.84,11.365,93,12.998,5,47,52,W,23
2011/2/2 12:00,1,0,1,2,9.84,11.365,93,15.0013,3,61,64,X,24
2011/2/2 13:00,1,0,1,1,13.94,16.665,93,11.0014,1,74,75,X,24
2011/2/2 14:00,1,0,1,1,15.58,19.695,82,26.0027,2,61,63,X,24
2011/2/2 15:00,1,0,1,1,15.58,19.695,76,22.0028,10,66,76,X,24
2011/2/2 16:00,1,0,1,1,14.76,16.665,71,19.9995,8,95,103,X,24
2011/2/2 17:00,1,0,1,1,14.76,15.91,53,35.0008,7,183,190,Y,25
2011/2/2 18:00,1,0,1,1,13.94,14.395,42,36.9974,7,175,182,Y,25
2011/2/2 19:00,1,0,1,1,11.48,12.12,45,32.9975,3,88,91,Y,25
2011/2/2 20:00,1,0,1,1,9.84,9.85,48,36.9974,4,71,75,Z,26
2011/2/2 21:00,1,0,1,1,9.02,9.85,47,22.0028,1,62,63,Z,26
2011/2/2 22:00,1,0,1,1,9.02,10.605,44,16.9979,5,35,40,Z,26
2011/2/2 23:00,1,0,1,1,8.2,8.335,44,30.0026,3,29,32,A1,27
2011/2/3 00:00,1,0,1,1,8.2,8.335,40,30.0026,1,11,12,A1,27
2011/2/3 01:00,1,0,1,1,8.2,7.575,44,35.0008,0,5,5,B1,28
2011/2/3 02:00,1,0,1,1,7.38,8.335,43,16.9979,0,2,2,B1,28
2011/2/3 03:00,1,0,1,1,7.38,8.335,43,16.9979,0,1,1,B1,28
2011/2/3 05:00,1,0,1,1,6.56,6.82,50,19.9995,0,2,2,B1,28
2011/2/3 06:00,1,0,1,1,6.56,6.82,43,23.9994,0,39,39,C1,29
2011/2/3 07:00,1,0,1,1,5.74,6.06,50,22.0028,1,86,87,D1,30
2011/2/3 08:00,1,0,1,1,5.74,6.06,50,23.9994,4,184,188,E1,31
2011/2/3 09:00,1,0,1,1,6.56,6.82,47,19.9995,6,127,133,D1,30
2011/2/3 10:00,1,0,1,1,7.38,7.575,43,22.0028,2,50,52,F1,32
2011/2/3 11:00,1,0,1,1,7.38,6.82,43,30.0026,9,55,64,F1,32
2011/2/3 12:00,1,0,1,1,8.2,9.09,40,23.9994,2,67,69,G1,33
2011/2/3 13:00,1,0,1,1,8.2,8.335,40,27.9993,4,47,51,G1,33
2011/2/3 14:00,1,0,1,1,9.02,9.85,37,26.0027,4,43,47,G1,33
2011/2/3 15:00,1,0,1,1,9.02,9.85,37,22.0028,4,56,60,G1,33
2011/2/3 16:00,1,0,1,1,9.02,10.605,37,16.9979,5,73,78,G1,33
2011/2/3 17:00,1,0,1,1,8.2,9.85,40,12.998,5,170,175,H1,34
2011/2/3 18:00,1,0,1,1,8.2,10.605,40,11.0014,2,145,147,H1,34
2011/2/3 19:00,1,0,1,1,8.2,12.88,40,0,4,92,96,H1,34
2011/2/3 20:00,1,0,1,1,8.2,11.365,47,6.0032,1,108,109,I1,35
2011/2/3 21:00,1,0,1,1,7.38,10.605,55,7.0015,1,53,54,I1,35
2011/2/3 22:00,1,0,1,1,7.38,10.605,51,6.0032,2,39,41,I1,35
2011/2/3 23:00,1,0,1,1,8.2,11.365,47,7.0015,4,34,38,J1,36
2011/2/4 00:00,1,0,1,2,8.2,12.88,44,0,3,10,13,J1,36
2011/2/4 01:00,1,0,1,2,6.56,11.365,59,0,0,7,7,K1,37
2011/2/4 02:00,1,0,1,2,5.74,8.335,63,7.0015,0,1,1,K1,37
2011/2/4 03:00,1,0,1,2,5.74,8.335,63,7.0015,0,1,1,K1,37
2011/2/4 05:00,1,0,1,2,5.74,7.575,63,8.9981,0,7,7,K1,37
2011/2/4 06:00,1,0,1,2,6.56,11.365,55,0,2,26,28,L1,38
2011/2/4 07:00,1,0,1,1,5.74,10.605,59,0,0,87,87,M1,39
2011/2/4 08:00,1,0,1,1,5.74,7.575,74,8.9981,3,217,220,N1,40
2011/2/4 09:00,1,0,1,2,6.56,9.09,80,8.9981,3,124,127,M1,39
2011/2/4 10:00,1,0,1,2,8.2,10.605,51,8.9981,5,46,51,O1,41
2011/2/4 11:00,1,0,1,1,9.02,11.365,51,11.0014,3,61,64,O1,41
2011/2/4 12:00,1,0,1,2,9.84,12.12,48,11.0014,8,78,86,P1,42
2011/2/4 13:00,1,0,1,2,10.66,12.88,50,15.0013,9,73,82,P1,42
2011/2/4 14:00,1,0,1,2,11.48,13.635,45,11.0014,15,76,91,P1,42
2011/2/4 15:00,1,0,1,2,11.48,13.635,48,16.9979,9,81,90,P1,42
2011/2/4 16:00,1,0,1,2,12.3,14.395,42,15.0013,8,91,99,P1,42
2011/2/4 17:00,1,0,1,2,10.66,13.635,56,8.9981,10,195,205,Q1,43
2011/2/4 18:00,1,0,1,2,9.84,12.88,60,7.0015,3,152,155,Q1,43
2011/2/4 19:00,1,0,1,2,9.84,12.12,65,8.9981,1,102,103,Q1,43
2011/2/4 20:00,1,0,1,2,9.84,12.12,65,11.0014,2,69,71,R1,44
2011/2/4 21:00,1,0,1,2,9.84,12.12,70,11.0014,2,41,43,R1,44
2011/2/4 22:00,1,0,1,2,9.84,12.12,65,11.0014,1,45,46,S1,45
2011/2/4 23:00,1,0,1,2,9.84,12.12,70,8.9981,1,30,31,S1,45
2011/2/5 00:00,1,0,0,2,9.84,12.12,70,11.0014,3,36,39,T1,46
2011/2/5 01:00,1,0,0,2,9.84,12.12,65,11.0014,1,17,18,T1,46
2011/2/5 02:00,1,0,0,2,9.84,12.12,75,11.0014,5,12,17,T1,46
2011/2/5 03:00,1,0,0,2,9.84,12.12,75,11.0014,1,10,11,U1,47
2011/2/5 04:00,1,0,0,3,9.02,11.365,93,8.9981,0,8,8,U1,47
2011/2/5 05:00,1,0,0,3,8.2,11.365,100,6.0032,0,9,9,U1,47
2011/2/5 06:00,1,0,0,3,8.2,12.88,100,0,0,4,4,U1,47
2011/2/5 07:00,1,0,0,3,9.02,12.88,93,6.0032,0,4,4,V1,48
2011/2/5 08:00,1,0,0,3,8.2,11.365,100,6.0032,0,10,10,W1,49
2011/2/5 09:00,1,0,0,3,8.2,11.365,100,6.0032,3,17,20,X1,50
2011/2/5 10:00,1,0,0,3,8.2,10.605,100,8.9981,3,31,34,X1,50
2011/2/5 11:00,1,0,0,3,9.02,11.365,100,8.9981,1,46,47,X1,50
2011/2/5 12:00,1,0,0,3,9.02,11.365,100,11.0014,10,42,52,Y1,51
2011/2/5 13:00,1,0,0,3,9.02,11.365,100,11.0014,10,62,72,Y1,51
2011/2/5 14:00,1,0,0,3,9.02,13.635,100,0,5,50,55,Y1,51
2011/2/5 15:00,1,0,0,3,9.02,13.635,100,0,11,49,60,Y1,51
2011/2/5 16:00,1,0,0,3,9.02,11.365,100,8.9981,8,63,71,Y1,51
2011/2/5 17:00,1,0,0,2,9.84,10.605,100,19.0012,14,64,78,Y1,51
2011/2/5 18:00,1,0,0,2,11.48,12.12,93,30.0026,2,81,83,Z1,52
2011/2/5 19:00,1,0,0,2,11.48,12.12,93,30.0026,6,78,84,Z1,52
2011/2/5 20:00,1,0,0,1,12.3,14.395,87,16.9979,5,64,69,Z1,52
2011/2/5 21:00,1,0,0,1,10.66,12.88,100,12.998,3,53,56,Z1,52
2011/2/5 22:00,1,0,0,1,10.66,13.635,93,8.9981,2,43,45,Z1,52
2011/2/5 23:00,1,0,0,1,10.66,12.88,93,15.0013,7,52,59,Z1,52
2011/2/6 00:00,1,0,0,1,10.66,12.88,70,12.998,2,37,39,Z1,52
2011/2/6 01:00,1,0,0,1,10.66,11.365,65,27.9993,4,40,44,A2,53
2011/2/6 02:00,1,0,0,1,10.66,11.365,60,22.0028,0,20,20,A2,53
2011/2/6 03:00,1,0,0,1,10.66,14.395,60,6.0032,3,10,13,B2,54
2011/2/6 04:00,1,0,0,1,10.66,11.365,60,23.9994,0,2,2,B2,54
2011/2/6 05:00,1,0,0,1,10.66,12.88,60,15.0013,0,1,1,B2,54
2011/2/6 06:00,1,0,0,1,10.66,12.88,60,15.0013,0,1,1,B2,54
2011/2/6 07:00,1,0,0,1,9.84,12.12,65,11.0014,0,8,8,C2,55
2011/2/6 08:00,1,0,0,1,9.84,12.88,65,7.0015,2,21,23,C2,55
2011/2/6 09:00,1,0,0,1,11.48,14.395,56,7.0015,7,38,45,D2,56
2011/2/6 10:00,1,0,0,1,12.3,14.395,52,16.9979,15,74,89,E2,57
2011/2/6 11:00,1,0,0,1,13.12,15.15,49,16.9979,28,89,117,F2,58
2011/2/6 12:00,1,0,0,1,13.94,16.665,46,0,48,126,174,F2,58
2011/2/6 13:00,1,0,0,1,13.94,18.18,46,0,47,135,182,F2,58
2011/2/6 14:00,1,0,0,1,13.94,17.425,46,6.0032,47,114,161,F2,58
2011/2/6 15:00,1,0,0,1,13.94,17.425,46,6.0032,52,130,182,F2,58
2011/2/6 16:00,1,0,0,1,13.94,17.425,49,7.0015,42,115,157,F2,58
2011/2/6 17:00,1,0,0,1,13.94,18.18,46,0,24,97,121,F2,58
2011/2/6 18:00,1,0,0,1,12.3,15.15,56,11.0014,13,65,78,E2,57
2011/2/6 19:00,1,0,0,1,11.48,14.395,61,8.9981,1,20,21,G2,59
2011/2/6 20:00,1,0,0,1,11.48,14.395,61,7.0015,5,21,26,G2,59
2011/2/6 21:00,1,0,0,1,10.66,15.15,60,0,5,22,27,G2,59
2011/2/6 22:00,1,0,0,1,10.66,15.15,60,0,5,57,62,H2,60
2011/2/6 23:00,1,0,0,1,9.84,14.395,65,0,4,26,30,H2,60
2011/2/7 00:00,1,0,1,1,9.84,14.395,65,0,1,14,15,H2,60
2011/2/7 01:00,1,0,1,1,9.02,13.635,75,0,1,4,5,A,1
2011/2/7 02:00,1,0,1,1,8.2,12.88,80,0,0,3,3,A,1
2011/2/7 03:00,1,0,1,1,8.2,12.88,86,0,0,1,1,A,1
2011/2/7 04:00,1,0,1,1,8.2,12.88,86,0,1,1,2,A,1
2011/2/7 05:00,1,0,1,1,8.2,12.88,86,0,1,9,10,A,1
2011/2/7 06:00,1,0,1,1,7.38,12.12,93,0,1,29,30,B,2
2011/2/7 07:00,1,0,1,1,7.38,12.12,86,0,6,89,95,C,3
2011/2/7 08:00,1,0,1,2,6.56,11.365,100,0,7,223,230,D,4
2011/2/7 09:00,1,0,1,1,9.02,13.635,80,0,3,115,118,C,3
2011/2/7 10:00,1,0,1,1,9.84,12.88,75,7.0015,6,49,55,E,5
2011/2/7 11:00,1,0,1,1,12.3,15.91,65,6.0032,11,36,47,E,5
2011/2/7 12:00,1,0,1,2,13.12,17.425,62,0,7,59,66,F,6
2011/2/7 13:00,1,0,1,2,14.76,18.18,57,6.0032,10,54,64,F,6
2011/2/7 14:00,1,0,1,2,14.76,18.18,57,6.0032,8,52,60,F,6
2011/2/7 15:00,1,0,1,2,15.58,19.695,54,6.0032,4,46,50,F,6
2011/2/7 16:00,1,0,1,2,14.76,17.425,57,8.9981,16,98,114,F,6
2011/2/7 17:00,1,0,1,2,13.12,15.91,70,11.0014,9,207,216,G,7
2011/2/7 18:00,1,0,1,2,13.94,16.665,66,8.9981,5,170,175,G,7
2011/2/7 19:00,1,0,1,2,13.12,17.425,70,0,5,123,128,G,7
2011/2/7 20:00,1,0,1,2,13.12,16.665,70,7.0015,6,82,88,H,8
2011/2/7 21:00,1,0,1,1,13.12,17.425,70,0,3,75,78,H,8
2011/2/7 22:00,1,0,1,1,11.48,15.15,81,6.0032,3,34,37,H,8
2011/2/7 23:00,1,0,1,2,12.3,16.665,81,0,6,19,25,I,9
2011/2/8 00:00,1,0,1,2,11.48,15.91,87,0,4,6,10,I,9
2011/2/8 01:00,1,0,1,2,11.48,15.91,87,0,0,4,4,J,10
2011/2/8 02:00,1,0,1,2,10.66,13.635,93,7.0015,1,1,2,J,10
2011/2/8 03:00,1,0,1,3,11.48,13.635,93,11.0014,0,1,1,J,10
2011/2/8 04:00,1,0,1,1,10.66,12.88,93,11.0014,0,3,3,J,10
2011/2/8 05:00,1,0,1,1,10.66,11.365,81,22.0028,0,2,2,J,10
2011/2/8 06:00,1,0,1,1,10.66,11.365,70,22.0028,0,39,39,K,11
2011/2/8 07:00,1,0,1,1,9.84,9.85,65,27.9993,3,97,100,L,12
2011/2/8 08:00,1,0,1,1,9.84,9.85,56,32.9975,7,236,243,M,13
2011/2/8 09:00,1,0,1,1,9.84,9.85,52,32.9975,7,128,135,L,12
2011/2/8 10:00,1,0,1,1,9.02,9.09,47,36.9974,4,44,48,N,14
2011/2/8 11:00,1,0,1,1,9.02,9.09,47,31.0009,1,49,50,N,14
2011/2/8 12:00,1,0,1,1,9.84,9.85,38,32.9975,2,63,65,O,15
2011/2/8 13:00,1,0,1,2,9.84,9.85,32,30.0026,2,48,50,O,15
2011/2/8 14:00,1,0,1,1,9.02,9.85,37,27.9993,3,61,64,O,15
2011/2/8 15:00,1,0,1,1,9.02,9.85,35,26.0027,6,45,51,O,15
2011/2/8 16:00,1,0,1,1,9.02,9.09,35,35.0008,4,79,83,O,15
2011/2/8 17:00,1,0,1,1,9.02,9.09,32,39.0007,4,172,176,P,16
2011/2/8 18:00,1,0,1,1,8.2,9.09,32,26.0027,1,151,152,P,16
2011/2/8 19:00,1,0,1,1,6.56,6.06,40,31.0009,1,100,101,P,16
2011/2/8 20:00,1,0,1,1,6.56,6.82,40,22.0028,3,53,56,Q,17
2011/2/8 21:00,1,0,1,1,5.74,5.305,33,31.0009,8,46,54,Q,17
2011/2/8 22:00,1,0,1,1,4.92,5.305,33,23.9994,0,29,29,Q,17
2011/2/8 23:00,1,0,1,1,4.92,5.305,33,22.0028,3,9,12,R,18
2011/2/9 00:00,1,0,1,1,4.1,3.79,36,23.9994,0,17,17,R,18
2011/2/9 01:00,1,0,1,1,4.1,5.305,36,15.0013,0,7,7,S,19
2011/2/9 02:00,1,0,1,1,3.28,3.79,38,19.0012,1,2,3,S,19
2011/2/9 03:00,1,0,1,1,2.46,3.79,45,8.9981,0,2,2,S,19
2011/2/9 05:00,1,0,1,1,2.46,5.305,45,7.0015,0,7,7,S,19
2011/2/9 06:00,1,0,1,1,2.46,7.575,45,0,0,43,43,T,20
2011/2/9 07:00,1,0,1,1,2.46,5.305,49,7.0015,4,95,99,U,21
2011/2/9 08:00,1,0,1,1,4.1,6.82,42,0,1,198,199,V,22
2011/2/9 09:00,1,0,1,1,4.92,6.82,39,11.0014,4,119,123,U,21
